smiles,IC50_nM,pIC50,Fingerprint
COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC(=CC=C2)N3C=C(C=N3)NC(=O)NC4=CC=C(C=C4)C5=CC=CC=C5,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC=CC=C4C5=NC=NN5,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1CC1N2CCN(CC2)C3=CC(=CC(=C3)C4=NC(=NC=C4)NC5=CC=C(C=C5)N6CCC(CC6)O)F.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CN1CCN(CC1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CC(=C5)C#N)N6CCC(CC6)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CN1C=C(C=N1)C2=C(C3=NC(=NC=C3C=C2)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6)OC.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1CN(CCN1)C2=CC=C(C=C2)NC3=NC=C(C(=C3)N4C=NC(=N4)NC5=CC=CC=C5)F,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=C(C(=NN1)C)C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6)F.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=C(C=NN1)C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C=NC(=N5)C)F.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=C(N(N=C4)CCC5=CC=CC=C5)NC6=CC=CC=C6,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CN1CCN(CC1)C2=NC(=NC3=C2C=C(C=C3)C4=CNN=C4)C5COC6=CC=CC=C6O5.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=C(C(=N4)C5=CC=NN5C)Cl.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=NN(C(=C4)NC5=CC=CC=C5)CCC6=CC=CC=C6,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=NC=C(C=C1)C2=CC=CC3=CN=C(N=C32)NC4=CC=C(C=C4)N5C=NC(=N5)C.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1CCNC(=O)C2=CC(=CC=C2)N3C4=C(C=C(C=C4)NC5=C(C=CC=C5F)[N+](=O)[O-])C=N3,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=CNC2=NC=NC(=C12)C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C(=O)NC(C)C.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 1 0 ... 0 0 0]
C1CC1C2=NC3=C(C=C(C=C3)C4=NC(=NC=C4)NC5=CC=C(C=C5)C6=CC=CNC6=O)C(=O)N2.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC(C)NC(=O)C1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C=CNC4=NC=C3.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 1 0 ... 0 0 0]
CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CN=CC6=CC=CC=C65,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
COC1=CC2=C(C=C1)OCC(C2)C(=O)NC3=C(C=C(C=C3)C4=CNN=C4)OCCN(CC5=CC=CC=C5)CC6=CC=CC=C6.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CN1C=C(C=N1)C2=C(C3=NC(=NC=C3C=C2)NC4=CC=C(C=C4)C5=CN=C(C=C5)N6CCOCC6)Cl.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=C(C(=CC=C1)Cl)NC(=O)NC2=CN(N=C2)C3=CC=CC(=C3)C(=O)NC4=CC(=C(C(=C4)OC)OC)OC,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=CC=CC=C1C2=CSC=C2NC3=CN(N=C3)C4=CC=CC(=C4)C(=O)NC5=CC=C(C=C5)N6CCOCC6.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=NOC(=C4C5=CC=C(C=C5)F)NCC6=CC=CC=C6.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1CNC(=O)C2=NC=CC2=C1C3=C(NC(=C3)N)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC5=C(C=C4)NN=C5,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CN(C)C1=CC(=CC(=C1)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4C=NC(=N4)N5CCC(CC5)O)F,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC5=CC=CC=C5C=C4C(=O)N.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CN=C5)N6CCOCC6,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=NC(=NC3=C2C=C(C=C3)C4=CNN=C4)C5COC6=CC=CC=C6O5.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC(=C4)F)C5=NC=CO5.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1CC1N2CCN(CC2)C3=CC(=CC(=C3)C4=NC(=NC=C4)NC5=CC=C(C=C5)N6CCOCC6)F.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=C(C=NN1)C2=CC3=C(C=C2)N=C(S3)NC(=O)C4CC5=C(C=CC(=C5)F)OC4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=CNC2=NC=NC(=C12)C3=CC=C(C=C3)NC(=O)NC4=CC=CC=C4.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC=C4)N5C=NC=N5.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC(C)CNC(=O)C1=CC2=C(C=C1)OCC(C2)C3=NC4=C(N3)C=C(C=N4)C5=NC(=NC=C5)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 1 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=NN(C(=C4)NC5=CC=CC=C5)C6=CC=CC=C6,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC(=C4)N5CCOCC5)C(F)(F)F,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
COC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CC(=C5)C#N)N6CCNCC6.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=CC2=C(C=C1)OCC(C2)C3=NC4=C(C=C(C=C4OC)C5=CNN=C5)C(=O)N3.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CN(C)C1=CC(=CC(=C1)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4C=NC(=N4)N5CCC(CC5)O)F,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC(C)NC(=O)C1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C=CNC4=NC=C3.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 1 0 ... 0 0 0]
CC1=CNC2=NC=NC(=C12)C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C(=O)NC(C)C.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 1 0 ... 0 0 0]
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC=C4)N5C=NC=N5.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=C(C(=NN1)C)C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6)F.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC5=CC=CC=C5C=C4C(=O)N.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1CNC(=O)C2=NC=CC2=C1C3=C(NC(=C3)N)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1CC1C2=NC3=C(C=C(C=C3)C4=NC(=NC=C4)NC5=CC=C(C=C5)C6=CC=CNC6=O)C(=O)N2.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=CC2=C(C=C1)OCC(C2)C3=NC4=C(C=C(C=C4OC)C5=CNN=C5)C(=O)N3.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=NOC(=C4C5=CC=C(C=C5)F)NCC6=CC=CC=C6.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC5=C(C=C4)NN=C5,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC(C)CNC(=O)C1=CC2=C(C=C1)OCC(C2)C3=NC4=C(N3)C=C(C=N4)C5=NC(=NC=C5)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 1 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=NN(C(=C4)NC5=CC=CC=C5)CCC6=CC=CC=C6,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1C(OC2=CC=CC=C2O1)C(=O)NC3=CC=C(C=C3)C4=C5C=CNC5=NC=N4.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=C5C=CC(=CC5=N4)C6=NNN=C6.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1CCNC(=O)C2=CC(=CC=C2)N3C4=C(C=C(C=C4)NC5=C(C=CC=C5F)[N+](=O)[O-])C=N3,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=C(N(N=C4)CCC5=CC=CC=C5)NC6=CC=CC=C6,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CN=CC6=CC=CC=C65,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CN1CCN(CC1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CC(=C5)C#N)N6CCC(CC6)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC=C4)N5N=CC=N5.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=CC=CC=C1C2=CSC=C2NC3=CN(N=C3)C4=CC=CC(=C4)C(=O)NC5=CC=C(C=C5)N6CCOCC6.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC(=CC=C2)N3C=C(C=N3)NC(=O)NC4=CC=C(C=C4)C5=CC=CC=C5,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1CN(CCN1)C2=CC=C(C=C2)NC3=NC=C(C(=C3)N4C=NC(=N4)NC5=CC=CC=C5)F,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=CNC2=NC=NC(=C12)C3=CC=C(C=C3)NC(=O)NC4=CC=CC=C4.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC(=C4)F)C5=NC=CO5.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=C(C=NN1)C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C=NC(=N5)C)F.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1CC1N2CCN(CC2)C3=CC(=CC(=C3)C4=NC(=NC=C4)NC5=CC=C(C=C5)N6CCOCC6)F.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
COC1=CC2=C(C=C1)OCC(C2)C(=O)NC3=C(C=C(C=C3)C4=CNN=C4)OCCOCC5=CC=CC=C5.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CN1C=C(C=N1)C2=CC3=NC(=NC=C3C=C2)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6.Cl,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
COC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CC(=C5)C#N)N6CCNCC6.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=C(C=NN1)C2=CC3=C(C=C2)N=C(S3)NC(=O)C4CC5=C(C=CC(=C5)F)OC4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
COC1=CC2=C(C=C1)OCC(C2)C(=O)NC3=C(C=C(C=C3)C4=CNN=C4)OCCN(CC5=CC=CC=C5)CC6=CC=CC=C6.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CN1C=C(C=N1)C2=C(C3=NC(=NC=C3C=C2)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6)OC.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC=CC=C4C5=NC=NN5,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC(=C4)N5CCOCC5)C(F)(F)F,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CN1C=C(C=N1)C2=C(C3=NC(=NC=C3C=C2)NC4=CC=C(C=C4)C5=CN=C(C=C5)N6CCOCC6)Cl.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=NN(C(=C4)NC5=CC=CC=C5)C6=CC=CC=C6,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=C(C(=N4)C5=CC=NN5C)Cl.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1CC1N2CCN(CC2)C3=CC(=CC(=C3)C4=NC(=NC=C4)NC5=CC=C(C=C5)N6CCC(CC6)O)F.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=C(C(=CC=C1)NC2=CC3=C(C=C2)N(N=C3)C4=CC=CC(=C4)C(=O)NCCN5CCNCC5)Cl.Cl.Cl.Cl,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC=CC=C4C(=O)NC5=CC=CC=C5,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CN=C5)N6CCOCC6,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=C(C=NN1)C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C(=NC(=N5)C)C)F.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CN1CCN(CC1)C2=NC(=NC3=C2C=C(C=C3)C4=CNN=C4)C5COC6=CC=CC=C6O5.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=NC=C(C=C1)C2=CC=CC3=CN=C(N=C32)NC4=CC=C(C=C4)N5C=NC(=N5)C.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=C(C(=CC=C1)Cl)NC(=O)NC2=CN(N=C2)C3=CC=CC(=C3)C(=O)NC4=CC(=C(C(=C4)OC)OC)OC,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
C1COCCN1C2=NC(=NC3=C2C=C(C=C3)C4=CNN=C4)C5COC6=CC=CC=C6O5.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CC1=C(C(=CC=C1)NC2=CC3=C(C=C2)N(N=C3)C4=CC=CC(=C4)C(=O)NCCN5CCN(CC5)CC6CC6)Cl.Cl.Cl.Cl,19.226,7.716111062023944,[0 0 0 ... 0 0 0]
CCCNC1=C2C(=NC(=N1)NC3=CC=C(C=C3)N4CCOCC4)N(C=N2)CC5=CC=C(C=C5)C(F)(F)F,19.23,7.71602071576152,[0 0 0 ... 0 0 0]
CC(=O)C1=CC=CC(=C1)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCC5=CC=CC=C5,19.238,7.7158400796013185,[0 0 0 ... 0 0 0]
CC(=O)C1=CC=CC(=C1)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCC5=CC=CC=C5,19.238,7.7158400796013185,[0 0 0 ... 0 0 0]
CC(C)N1C=NC2=C(N=C(N=C21)N3CCOCC3)NC4=CC=C(C=C4)OC5=CC=CC=C5,19.249,7.715591827493801,[0 1 0 ... 0 0 0]
CC1=CN=C(N=C1NC2=CC(=C(C(=C2)OC)OC)OC)C3=CC=C(C=C3)C(=O)N,19.373,7.712803121533771,[0 0 0 ... 0 0 0]
CC(=O)NC1=CC=C(C=C1)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=NC=CC5=CC=CC=C54,19.378,7.7126910484300275,[0 0 0 ... 0 0 0]
CC1=CN=C(N=C1NCCC2=CC=C(C=C2)OC)NC3=CC=C(C=C3)N4CCOCC4,19.411,7.711952090407881,[0 0 0 ... 0 0 0]
CC(C)N1C=NC2=C(N=C(N=C21)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5)NC6=CC=C(C=C6)N7CCOCC7,19.418,7.711795503248477,[0 1 0 ... 0 0 0]
C1CN(CCC1NC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)N5CCOCC5)CC6=CC=CC=C6,19.661,7.706394396807182,[0 0 0 ... 0 0 0]
C1CN(CCC1NC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)N5CCOCC5)CC6=CC=CC=C6,19.661,7.706394396807182,[0 0 0 ... 0 0 0]
CCN(CC)C1=NC(=NC(=N1)N2CCC(CC2)N3CCOCC3)NC4=CC5=C(C=C4)OCO5,19.771,7.703971363893277,[0 0 0 ... 0 0 0]
C1=CC(=CC(=C1)C(F)(F)F)CNC2=C3C(=NC(=N2)NC4=CC5=C(C=C4)N=CC=C5)N(C=N3)CC6=CC=C(C=C6)C(F)(F)F,19.84,7.70245833218184,[0 0 0 ... 0 0 0]
C1=CC(=CC(=C1)C(F)(F)F)CNC2=C3C(=NC(=N2)NC4=CC5=C(C=C4)N=CC=C5)N(C=N3)CC6=CC=C(C=C6)C(F)(F)F,19.84,7.70245833218184,[0 0 0 ... 0 0 0]
C1CC1NC(=O)C2=CC=C(C=C2)C3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NCC6=CC(=CC=C6)C(F)(F)F,19.868,7.701845848676815,[0 0 0 ... 0 0 0]
C1CC1NC(=O)C2=CC=C(C=C2)C3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NCC6=CC(=CC=C6)C(F)(F)F,19.868,7.701845848676815,[0 0 0 ... 0 0 0]
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NC4=CC=C(C=C4)N5CCOCC5)OC)OC,19.881,7.701561774689241,[0 0 0 ... 0 0 0]
C1CC(=O)N(C1)CCCNC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5C=CN=C5)N(C=N3)C6=CSC=C6,19.892,7.701321549439813,[0 0 0 ... 0 0 0]
C1CC(=O)N(C1)CCCNC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5C=CN=C5)N(C=N3)C6=CSC=C6,19.892,7.701321549439813,[0 0 0 ... 0 0 0]
CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NC3=CC=C(C=C3)N4CCOCC4,19.896,7.70123422773812,[0 0 0 ... 0 0 0]
CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NC3=CC=C(C=C3)N4CCOCC4,19.896,7.70123422773812,[0 0 0 ... 0 0 0]
C1CN(CCC1NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCCC5=CC=C(C=C5)O)CC6=CC=CC=C6,19.897,7.7012124000557645,[0 0 0 ... 0 0 0]
C1COCCN1C2=NC=C(C=C2)C3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C(F)(F)F)NCC6=CC=CC=C6,19.9,7.701146923590294,[0 0 0 ... 0 0 0]
C1COCCN1C2=NC=C(C=C2)C3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C(F)(F)F)NCC6=CC=CC=C6,19.9,7.701146923590294,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=C4C(=NC(=N3)NCC5=CC6=C(C=C5)OCO6)N(C=N4)C7=CSC=C7,19.904,7.701059636989275,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=C4C(=NC(=N3)NCC5=CC6=C(C=C5)OCO6)N(C=N4)C7=CSC=C7,19.904,7.701059636989275,[0 0 0 ... 0 0 0]
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC(=C5C(=N4)N(C=N5)C6=CSC=C6)NC7=CC8=C(C=C7)OCO8,19.906,7.701016000266616,[0 0 0 ... 0 0 0]
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC(=C5C(=N4)N(C=N5)C6=CSC=C6)NC7=CC8=C(C=C7)OCO8,19.906,7.701016000266616,[0 0 0 ... 0 0 0]
CC1=CN=C(N=C1NCCC2=CC=C(C=C2)OC)NC3=CC=C(C=C3)N4CCOCC4,19.909,7.7009505534024605,[0 0 0 ... 0 0 0]
COC1=C(C=C2C(=C1)C(=NC(=N2)NCC3=CC4=C(C=C3)OCO4)NC5=CC=C(C=C5)N6CCOCC6)OC,19.913,7.700863306255986,[0 0 0 ... 0 0 0]
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC(=CC=C3)N(C)C)NC4=CC5=C(C=C4)OCO5,19.919,7.700732468391398,[0 1 0 ... 0 0 0]
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC(=CC=C3)N(C)C)NC4=CC5=C(C=C4)OCO5,19.919,7.700732468391398,[0 1 0 ... 0 0 0]
CCN(CC)C1=NC(=NC(=N1)N2CCC(CC2)N3CCOCC3)NC4=CC5=C(C=C4)OCO5,19.943,7.700209510746266,[0 0 0 ... 0 0 0]
C1COCCN1C2=CC=C(C=C2)NC3=NC(=NC4=C3NC=N4)NC5=CC6=C(C=C5)N=CC=C6,19.961,7.6998177053531,[0 0 0 ... 0 0 0]
CN(C)C1=CC=CC(=C1)NC2=NC(=C3C(=N2)N(C=N3)C4CCCCC4)NCCC5=CC=C(C=C5)O,19.974,7.699534954459689,[0 0 1 ... 0 0 0]
CN(C)C1=CC=CC(=C1)NC2=NC(=C3C(=N2)N(C=N3)C4CCCCC4)NCCC5=CC=C(C=C5)O,19.974,7.699534954459689,[0 0 1 ... 0 0 0]
COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)C4=CC=C(C=C4)C(=O)N)N(C=N3)C5CCCCC5,19.974,7.699534954459689,[0 0 1 ... 0 0 0]
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)NC4=CC=C(C=C4)N5C=CN=C5)NCCOC6=CC=CC=C6,19.98,7.699404516110036,[0 0 1 ... 0 0 0]
CC(C)N1C=NC2=C(N=C(N=C21)N3CCOCC3)NC4=CC=C(C=C4)OC5=CC=CC=C5,19.981,7.699382780193418,[0 1 0 ... 0 0 0]
CN1C=CC2=C1C=CC(=C2)C3=CC(=NC(=N3)N)NC4=CC=C(C=C4)N5CCOCC5,19.997,7.699035153394606,[0 0 0 ... 0 0 0]
CN1C=CC2=C1C=CC(=C2)C3=CC(=NC(=N3)N)NC4=CC=C(C=C4)N5CCOCC5,19.997,7.699035153394606,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC=C3,20.0,7.698970004336019,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=NN(C=C3)C,20.0,7.698970004336019,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=CC(=CC=C2)NC(=O)C3=CN(N=C3OC)C,20.0,7.698970004336019,[0 1 0 ... 0 0 0]
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=C(C=C3)N4CCOCC4)NC5=CC6=C(C=C5)OCO6,20.006,7.698839735530791,[0 1 0 ... 0 0 0]
